1 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 0 0 0
1 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 0 1 1 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0
1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 0 0 1 1
1 1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 1 0 0 1 1
0 1 0 1 1 0 0 0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 0 1 0
1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
1 0 0 1 1 0 1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
0 0 1 1 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0
1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0
0 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 1
1 0 1 0 0 0 0 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 1 0 1 0 1 0 0
1 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0
1 1 0 0 1 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0
1 1 0 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1
0 0 0 1 0 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0
1 0 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 0
0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0
1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0
1 1 0 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0
1 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0
1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 0 0
1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 1 0 0 1
0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 0 1
0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0
0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 0
0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0
0 0 0 0 1 1 1 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 1 0 0 0 1 1 0 1 0 1 1 0 0 1 0
1 0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0
0 0 1 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 0
0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 0
1 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 1 1 0 0 1 1
0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 1 1 0
1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 1 0 1
0 0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 0
0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 1 1 0 1 0
0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0
0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0
0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0
1 1 0 0 1 1 0 1 1 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1
1 0 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 0
1 1 1 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 1 0 0
0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0 1 0 0 1 1
0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 0 0 0 1
0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0 1 1 1 0 0 1 1
0 1 1 0 0 0 1 0 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 1
1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1
0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0
1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0
0, 1200
1, 741
2, 709
3, 638
4, 640
5, 587
6, 605
7, 610
8, 534
9, 552
10, 531
11, 528
12, 516
13, 515
14, 570
15, 540
16, 521
17, 507
18, 509
19, 437
20, 464
21, 422
22, 418
23, 409
24, 403
25, 390
26, 389
27, 394
28, 391
29, 395
30, 383
31, 409
32, 376
33, 384
34, 379
35, 377
36, 366
37, 383
38, 359
39, 348
40, 346
41, 348
42, 340
43, 353
44, 310
45, 314
46, 305
47, 265
48, 267
49, 232
50, 253
51, 258
52, 228
53, 241
54, 239
55, 258
56, 269
57, 246
58, 237
59, 245
60, 230
61, 224
62, 225
63, 213
64, 226
65, 224
66, 230
67, 219
68, 193
69, 213
70, 205
71, 204
72, 208
73, 202
74, 197
75, 210
76, 211
77, 206
78, 204
79, 198
80, 194
81, 204
82, 213
83, 220
84, 233
85, 228
86, 212
87, 228
88, 212
89, 227
90, 200
91, 186
92, 179
93, 174
94, 183
95, 185
96, 192
97, 192
98, 185
99, 198
100, 219
101, 235
102, 240
103, 241
104, 255
105, 261
106, 260
107, 277
108, 260
109, 295
110, 302
111, 347
112, 314
113, 300
114, 277
115, 264
116, 260
117, 253
118, 251
119, 246
120, 222
121, 236
122, 230
123, 246
124, 216
125, 245
126, 235
127, 245
128, 232
129, 271
130, 234
131, 241
132, 228
133, 231
134, 218
135, 199
136, 193
137, 185
138, 201
139, 199
140, 216
141, 216
142, 221
143, 231
144, 216
145, 212
146, 217
147, 226
148, 219
149, 219
150, 217
151, 220
152, 215
153, 217
154, 217
155, 218
156, 217
157, 228
158, 220
159, 216
160, 220
161, 226
162, 225
163, 226
164, 246
165, 260
166, 244
167, 248
168, 233
169, 249
170, 241
171, 250
172, 237
173, 260
174, 275
175, 290
176, 269
177, 271
178, 281
179, 287
180, 294
181, 289
182, 308
183, 278
184, 291
185, 268
186, 322
187, 261
188, 289
189, 260
190, 288
191, 217
192, 221
193, 233
194, 226
195, 226
196, 253
197, 222
198, 222
199, 209
200, 229
201, 212
202, 211
203, 211
204, 230
205, 226
206, 240
207, 215
208, 208
209, 208
210, 209
211, 204
212, 213
213, 215
214, 199
215, 199
216, 198
217, 201
218, 210
219, 197
220, 214
221, 206
222, 197
223, 224
224, 193
225, 195
226, 199
227, 218
228, 199
229, 207
230, 193
231, 185
232, 189
233, 199
234, 185
235, 186
236, 189
237, 180
238, 179
239, 202
240, 217
241, 219
242, 225
243, 197
244, 187
245, 188
246, 180
247, 194
248, 190
249, 178
250, 194
251, 200
252, 205
253, 229
254, 191
255, 205
256, 187
257, 204
258, 179
259, 177
260, 166
261, 168
262, 163
263, 178
264, 153
265, 159
266, 173
267, 167
268, 166
269, 169
270, 180
271, 180
272, 172
273, 190
274, 203
275, 194
276, 190
277, 169
278, 175
279, 160
280, 179
281, 166
282, 158
283, 156
284, 163
285, 168
286, 174
287, 165
288, 170
289, 185
290, 178
291, 182
292, 171
293, 139
294, 124
295, 117
296, 114
297, 116
298, 117
299, 110
300, 116
301, 112
302, 107
303, 103
304, 102
305, 99
306, 104
307, 113
308, 111
309, 104
310, 98
311, 109
312, 104
313, 109
314, 107
315, 115
316, 119
317, 134
318, 120
319, 124
320, 124
321, 135
322, 142
323, 154
324, 147
325, 151
326, 150
327, 170
328, 156
329, 163
330, 172
331, 177
332, 166
333, 164
334, 151
335, 165
336, 147
337, 151
338, 156
339, 158
340, 150
341, 149
342, 156
343, 155
344, 165
345, 157
346, 136
347, 146
348, 135
349, 128
350, 120
351, 116
352, 116
353, 107
354, 114
355, 119
356, 122
357, 124
358, 139
359, 124
360, 122
361, 121
362, 131
363, 113
364, 118
365, 128
366, 135
367, 127
368, 129
369, 123
370, 109
371, 111
372, 116
373, 108
374, 103
375, 102
376, 102
377, 108
378, 110
379, 122
380, 114
381, 122
382, 110
383, 110
384, 100
385, 114
386, 101
387, 105
388, 100
389, 108
390, 103
391, 108
392, 112
393, 103
394, 98
395, 105
396, 95
397, 97
398, 98
399, 110
400, 108
401, 115
402, 117
403, 119
404, 119
405, 135
406, 125
407, 129
408, 121
409, 132
410, 126
411, 146
412, 142
413, 158
414, 143
415, 151
416, 143
417, 163
418, 177
419, 161
420, 175
421, 152
422, 158
423, 163
424, 156
425, 173
426, 157
427, 165
428, 177
429, 175
430, 181
431, 163
432, 175
433, 153
434, 134
435, 126
436, 136
437, 119
438, 117
439, 105
440, 105
441, 113
442, 102
443, 101
444, 102
445, 109
446, 117
447, 115
448, 117
449, 126
450, 120
451, 130
452, 121
453, 125
454, 134
455, 133
456, 137
457, 135
458, 150
459, 160
460, 181
461, 173
462, 158
463, 152
464, 148
465, 154
466, 150
467, 160
468, 171
469, 143
470, 136
471, 130
472, 138
473, 132
474, 140
475, 135
476, 133
477, 144
478, 151
479, 152
480, 140
481, 139
482, 133
483, 133
484, 144
485, 120
486, 129
487, 122
488, 118
489, 125
490, 108
491, 99
492, 104
493, 104
494, 114
495, 107
496, 120
497, 108
498, 109
499, 98
500, 101
